"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"Vaping cessation at between 3 & 6 months","","SUBGROUP_AND_OVERALL","Klein 2024",2024,NA,NA,NA,NA,105,248,NA,NA,91,260,NA,NA,66.924884,1.209677,0.970492,1.507812,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
1,3,"Vaping cessation at between 3 & 6 months","","SUBGROUP_AND_OVERALL","Sahr 2021",2021,NA,NA,NA,NA,3,7,NA,NA,7,9,NA,NA,33.075116,0.55102,0.21873,1.388123,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
2,3,"Change in combustible tobacco product use (tobacco cigarette use) at between 3 & 6 months","","SUBGROUP_AND_OVERALL","Rigotti 2024",2024,0,0.544780947793858,0,0,8,107,0,0,6,53,0,0.296786281079175,0,0.660436,0.241507,1.806062,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
3,3,"Vaping cessation at between 3 & 6 months","","SUBGROUP_AND_OVERALL","Caponnetto 2023",2023,NA,NA,NA,NA,28,70,NA,NA,14,70,NA,NA,64.550462,2,1.154604,3.464391,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
3,3,"Vaping cessation at between 3 & 6 months","","SUBGROUP_AND_OVERALL","Fucito 2024",2024,NA,NA,NA,NA,8,20,NA,NA,6,20,NA,NA,31.376147,1.333333,0.565308,3.144797,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
3,3,"Vaping cessation at between 3 & 6 months","","SUBGROUP_AND_OVERALL","NCT04602494",2020,NA,NA,NA,NA,0,1,NA,NA,1,1,NA,NA,4.073392,0.333333,0.026545,4.185769,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
4,3,"Weight (lbs) at longest follow-up","","SUBGROUP_AND_OVERALL","Sahr 2021",2021,NA,NA,185,31.73,NA,6,171.88,38.81,NA,6,NA,NA,0,13.12,-26.991554,53.231554,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
5,3,"Vaping cessation at between 3 & 6 months","","SUBGROUP_AND_OVERALL","Klein 2024",2024,NA,NA,NA,NA,98,248,NA,NA,98,260,NA,NA,0,1.048387,0.841863,1.305576,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
7,3,"Number of participants reporting AEs","","SUBGROUP_AND_OVERALL","Klein 2024",2024,NA,NA,NA,NA,33,94,NA,NA,14,102,NA,NA,0,2.557751,1.462748,4.472463,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
8,3,"Weight (lbs) at longest follow-up","","SUBGROUP_AND_OVERALL","Sahr 2021",2021,NA,NA,205.8,46.86,NA,5,185,31.73,NA,6,NA,NA,0,20.8,-27.487194,69.087194,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD016058.pub2/full","10.1002/14651858.CD016058.pub2","3::overall","CD016058_pub2_data","significance_only",TRUE,FALSE,TRUE,0.465586299960372,0.094356089345527,-0.0176274915030943,0.948800091423839,0.00806751869394638,0.180644659997108,TRUE,FALSE
