"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Carbon 1995",1995,0,0,0,0,13,119,0,0,22,125,0,0,15.475086,0.574185,0.274686,1.200237,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
1,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Nemeth 1999",1999,0,0,0,0,201,609,0,0,117,310,0,0,36.021165,0.812657,0.611088,1.080714,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
1,1,"Resolution of symptoms post-treatment (ITT analysis)","Children","SUBGROUP_AND_OVERALL","Disney 1992a",1992,0,0,0,0,8,263,0,0,21,262,0,0,13.052348,0.360037,0.156503,0.828273,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
1,1,"Resolution of symptoms post-treatment (ITT analysis)","Children","SUBGROUP_AND_OVERALL","Henness 1982",1982,0,0,0,0,38,114,0,0,33,100,0,0,21.176989,1.015152,0.573853,1.795814,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
1,1,"Resolution of symptoms post-treatment (ITT analysis)","Children","SUBGROUP_AND_OVERALL","Reed 1991",1991,0,0,0,0,22,60,0,0,16,56,0,0,14.274413,1.447368,0.662027,3.164335,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
2,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Bachand 1991",1991,0,0,0,0,28,65,0,0,27,63,0,0,8.133501,1.009009,0.501058,2.031897,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
2,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Levenstein 1991",1991,0,0,0,0,64,128,0,0,58,115,0,0,15.919289,0.982759,0.593897,1.626233,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
2,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Norrby 2002",2002,0,0,0,0,100,198,0,0,91,197,0,0,23.528398,1.188607,0.800698,1.764444,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
2,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Stein 1991",1991,0,0,0,0,20,65,0,0,20,63,0,0,7.327478,0.955556,0.452475,2.017984,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
2,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Watkins 1997",1997,0,0,0,0,75,170,0,0,74,175,0,0,21.235291,1.077525,0.703645,1.650064,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
2,1,"Resolution of symptoms post-treatment (ITT analysis)","Children","SUBGROUP_AND_OVERALL","O'Doherty 1996",1996,0,0,0,0,133,326,0,0,58,163,0,0,23.856044,1.247543,0.845195,1.841426,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
3,1,"Clinical cure at 24 to 28 days (ITT)","Children","SUBGROUP_AND_OVERALL","NCT00643149",2011,0,0,0,0,98,337,0,0,118,336,0,0,100,0.757535,0.547489,1.048166,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
4,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","McCarty 1992a",1992,0,0,0,0,21,107,0,0,34,111,0,0,25.128343,0.55301,0.296042,1.033028,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
4,1,"Resolution of symptoms post-treatment (ITT analysis)","Adults","SUBGROUP_AND_OVERALL","Muller 1992",1992,0,0,0,0,68,169,0,0,74,175,0,0,44.362826,0.918919,0.598063,1.411912,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
4,1,"Resolution of symptoms post-treatment (ITT analysis)","Children","SUBGROUP_AND_OVERALL","Disney 1992b",1992,0,0,0,0,32,120,0,0,44,113,0,0,30.508831,0.570248,0.327762,0.992132,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
5,1,"Adverse events (ITT analysis)","","SUBGROUP_AND_OVERALL","Jackson 1973",1973,0,0,0,0,6,156,0,0,14,158,0,0,100,0.411429,0.153902,1.09988,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
6,1,"Adverse events (ITT analysis)","","SUBGROUP_AND_OVERALL","Trickett 1973",1973,0,0,0,0,8,44,0,0,6,43,0,0,100,1.37037,0.43232,4.343809,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004406.pub6/full","10.1002/14651858.CD004406.pub6","1::overall","CD004406_pub6_data","significance_only",TRUE,FALSE,TRUE,-0.130284347592539,-0.0351578903720913,-0.272030322940448,0.0114616277553705,-0.0555489981690263,-0.0147667825751564,FALSE,FALSE
