"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"Pain (visual analogue scale)&nbsp;","Pelvic pain (12 months)",3,"SUBGROUP_AND_OVERALL","Takaesu 2016",2016,NA,NA,2.2,1.2,NA,54,3.2,1.4,NA,79,NA,NA,100,-1,-1.444686,-0.555314,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","1::3","CD002122_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.610111387508791,-0.0544526947858061,-1.57851446759405,0.358291692576464,-0.0906484303155796,-0.0182569592560326,TRUE,FALSE
1,2,"Pain (4-point verbal rating scale)","Pelvic pain (6 months)",5,"SUBGROUP_AND_OVERALL","Telimaa 1987",1987,NA,NA,0.5,0.1,NA,16,1.775,0.1,NA,17,NA,NA,100,-1.275,-1.343269,-1.206731,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","2::5","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,0.029357410393524,-0.000121551167099589,-0.390325919186381,0.449040739973429,-0.0378986173098547,0.0376555149756555,TRUE,FALSE
1,3,"Pain (dichotomous)","Change in overall pain score at 12 months",1,"SUBGROUP_AND_OVERALL","Overton 1994",1994,NA,NA,NA,NA,18,43,NA,NA,9,19,NA,NA,100,0.883721,0.489611,1.595066,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","3::1","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.015417609003498,0.0198075505275724,-0.551309975885319,0.520474757878323,-0.0565733047532422,0.0961884058083871,TRUE,FALSE
1,3,"Pain (dichotomous)","Pelvic pain (3 months)",2,"SUBGROUP_AND_OVERALL","Harrison 2000",2000,NA,NA,NA,NA,7,48,NA,NA,10,48,NA,NA,100,0.7,0.290602,1.686158,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","3::2","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,0.0271236144041638,-0.0267778726388821,-0.598556386377016,0.652803615185343,-0.0925989406840341,0.0390431954062699,TRUE,FALSE
1,6,"Quality of life","SF-36 (3 months)",1,"SUBGROUP_AND_OVERALL","Strowitzki 2010",2010,NA,NA,21.8,22.8,NA,98,10.3,20.5,NA,90,NA,NA,100,11.5,5.310133,17.689867,"In percent","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","6::1","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,0.113075671418011,-0.00195832337796727,-0.619147918740918,0.845299261576939,-0.0673392400151204,0.0634225932591858,FALSE,FALSE
1,7,"Adverse effects","Oedema",4,"SUBGROUP_AND_OVERALL","Telimaa 1987",1987,NA,NA,NA,NA,11,16,NA,NA,1,17,NA,NA,100,11.6875,1.696541,80.515373,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","7::4","CD002122_pub3_data","significance_only",TRUE,TRUE,FALSE,2.31853536430414,0.242336193302231,0.715250622442221,3.92182010616607,-0.0980183973777656,0.582690783982227,FALSE,FALSE
1,7,"Adverse effects","Amenorrhoea",7,"SUBGROUP_AND_OVERALL","Tanmahasamut 2017",2017,NA,NA,NA,NA,7,19,NA,NA,0,19,NA,NA,100,15,0.916897,245.392949,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","7::7","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.219304693653294,0.0676407757235387,-3.68083498315127,3.24222559584468,-0.191277730964719,0.326559282411797,TRUE,FALSE
1,7,"Adverse effects","Breast Pain/tension",8,"SUBGROUP_AND_OVERALL","Strowitzki 2010",2010,NA,NA,NA,NA,2,102,NA,NA,1,96,NA,NA,10.271903,1.882353,0.173479,20.42468,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","7::8","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.101157303167494,0.00772346607950437,-0.905118722549963,0.702804116214975,-0.0255634188319562,0.0410103509909649,TRUE,FALSE
1,7,"Adverse effects","Breast Pain/tension",8,"SUBGROUP_AND_OVERALL","Tanmahasamut 2017",2017,NA,NA,NA,NA,10,19,NA,NA,9,19,NA,NA,89.728097,1.111111,0.587253,2.102276,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","7::8","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.101157303167494,0.00772346607950437,-0.905118722549963,0.702804116214975,-0.0255634188319562,0.0410103509909649,TRUE,FALSE
1,7,"Adverse effects","Mood changes/depression/irritability",16,"SUBGROUP_AND_OVERALL","Strowitzki 2010",2010,NA,NA,NA,NA,2,102,NA,NA,2,96,NA,NA,67.326733,0.941176,0.135244,6.54972,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002122.pub3/full","10.1002/14651858.CD002122.pub3","7::16","CD002122_pub3_data","direction_only",FALSE,FALSE,FALSE,0.208390908305619,-0.00582632791533018,-1.16643269951425,1.58321451612549,-0.0401357897559294,0.028483133925269,TRUE,FALSE
