"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Self-harm at short term (1-3 months) follow-up","","SUBGROUP_AND_OVERALL","Wasserman 2015",2015,0,0,0,0,19,2721,0,0,27,2933,0,0,100,0.756833,0.419853,1.364279,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","2::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.49486591813496,-0.0137910718595442,-0.967993301129582,-0.0217385351403365,-0.0408261852550854,0.013244041535997,FALSE,FALSE
1,3,"Self-harm at medium-term (4-12 months) follow-up","Psychoeducation","SUBGROUP_AND_OVERALL","Wasserman 2015",2015,0,0,0,0,14,2721,0,0,34,2933,0,0,58.334604,0.44097,0.23613,0.823506,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","3::overall","CD013844_pub2_data","direction_and_significance",FALSE,FALSE,TRUE,0.0048297346149236,-0.00648290480869901,-0.47337019902494,0.483029668254787,-0.0112234436065754,-0.00174236601082264,TRUE,TRUE
1,3,"Self-harm at medium-term (4-12 months) follow-up","Psychological","SUBGROUP_AND_OVERALL","Tingey 2020",2020,0,0,0,0,18,202,0,0,9,91,0,0,41.665396,0.891304,0.384244,2.067497,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","3::overall","CD013844_pub2_data","direction_and_significance",FALSE,FALSE,TRUE,0.0048297346149236,-0.00648290480869901,-0.47337019902494,0.483029668254787,-0.0112234436065754,-0.00174236601082264,TRUE,TRUE
1,6,"Suicidal ideation postintervention: sensitivity analysis (ICC 0.01)","Psychoeducation","SUBGROUP_AND_OVERALL","Mascayano 2018",2018,0,0,2.29,2.73,0,112,2.55,2.79,0,129,0,0,47.31299,-0.093829,-0.347105,0.159447,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","6::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.341463822696061,-0.00465398736708861,-0.604792972624188,-0.0781346727679326,-0.0121484620674578,0.00284048733328061,TRUE,TRUE
1,6,"Suicidal ideation postintervention: sensitivity analysis (ICC 0.01)","Psychoeducation","SUBGROUP_AND_OVERALL","O'Neal 1998",1998,0,0,11.63,12.06,0,81,11.09,16.21,0,35,0,0,19.306007,0.039936,-0.35656,0.436431,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","6::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.341463822696061,-0.00465398736708861,-0.604792972624188,-0.0781346727679326,-0.0121484620674578,0.00284048733328061,TRUE,TRUE
1,6,"Suicidal ideation postintervention: sensitivity analysis (ICC 0.01)","Psychoeducation","SUBGROUP_AND_OVERALL","Till 2017",2017,0,0,3.03,0.5,0,121,3.01,0.5,0,40,0,0,23.747971,0.039811,-0.317685,0.397307,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","6::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.341463822696061,-0.00465398736708861,-0.604792972624188,-0.0781346727679326,-0.0121484620674578,0.00284048733328061,TRUE,TRUE
1,6,"Suicidal ideation postintervention: sensitivity analysis (ICC 0.01)","Psychological","SUBGROUP_AND_OVERALL","Range 2002",2002,0,0,11.36,9.94,0,24,13.72,15.45,0,25,0,0,9.633032,-0.177974,-0.739284,0.383337,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","6::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.341463822696061,-0.00465398736708861,-0.604792972624188,-0.0781346727679326,-0.0121484620674578,0.00284048733328061,TRUE,TRUE
2,2,"Self-harm postintervention: sensitivity analysis (ICC 0.01)","","SUBGROUP_AND_OVERALL","Schilling 2016",2016,0,0,0,0,7,404,0,0,12,246,0,0,100,0.343829,0.1335,0.885529,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","2::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.49486591813496,-0.0137910718595442,-0.967993301129582,-0.0217385351403365,-0.0408261852550854,0.013244041535997,FALSE,FALSE
2,3,"Self-harm postintervention: sensitivity analysis (ICC 0.05)","","SUBGROUP_AND_OVERALL","Schilling 2016",2016,0,0,0,0,3,161,0,0,5,98,0,0,100,0.353165,0.082503,1.511761,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","3::overall","CD013844_pub2_data","direction_and_significance",FALSE,FALSE,TRUE,0.0048297346149236,-0.00648290480869901,-0.47337019902494,0.483029668254787,-0.0112234436065754,-0.00174236601082264,TRUE,TRUE
2,6,"Self-harm at short-term (1-3 months) follow-up","Gatekeeper training","SUBGROUP_AND_OVERALL","Aseltine 2007",2004,0,0,0,0,61,2039,0,0,94,2094,0,0,68.973602,0.656154,0.472582,0.911032,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013844.pub2/full","10.1002/14651858.CD013844.pub2","6::overall","CD013844_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.341463822696061,-0.00465398736708861,-0.604792972624188,-0.0781346727679326,-0.0121484620674578,0.00284048733328061,TRUE,TRUE
