"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,4,"Day symptoms (change in mean symptom-free days in 2 weeks)","","SUBGROUP_AND_OVERALL","Campbell 2015",2015,0,0,4.56,3.8972,0,182,2.36,4.1338,0,191,0,0,53.028343,2.2,1.384978,3.015022,"Control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","4::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,-1.14672505310754,-0.166819589918621,-2.06842420060758,-0.225025905607505,-0.372222447441015,0.0385832676037727,TRUE,TRUE
1,4,"Day symptoms (change in mean symptom-free days in 2 weeks)","","SUBGROUP_AND_OVERALL","Krieger 2009",2009,0,0,1.9,5.0582,0,156,1.3,5.0086,0,153,0,0,46.971657,0.6,-0.522445,1.722445,"Control group received asthma education + spacers + bedding encasements","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","4::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,-1.14672505310754,-0.166819589918621,-2.06842420060758,-0.225025905607505,-0.372222447441015,0.0385832676037727,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Annual exacerbation rate","SUBGROUP_AND_OVERALL","Galbreath 2008",2008,0,0,0,0,0,157,0,0,0,159,-0.0724,0.3258,100,0.800737,0.025836,24.817733,"Control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisations – short time frame (≤ 6 months)","SUBGROUP_AND_OVERALL","Mitchell 1986",1986,0,0,0,0,28,94,0,0,22,106,0.4824,0.3295,19.75775,4.323375,0.142216,131.431192,"Europeans, control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisations – short time frame (≤ 6 months)","SUBGROUP_AND_OVERALL","Mitchell 1986",1986,0,0,0,0,27,84,0,0,23,84,0.2311,0.3372,20.219464,1.984466,0.067889,58.008364,"Polynesians, control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisations – short time frame (≤ 6 months)","SUBGROUP_AND_OVERALL","Otsuki 2009",2009,0,0,0,0,19,83,0,0,7,41,0.3646,0.491,29.441746,2.101321,0.128153,34.455272,"Adherence Monitoring with Feedback Group, control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisations – short time frame (≤ 6 months)","SUBGROUP_AND_OVERALL","Otsuki 2009",2009,0,0,0,0,13,84,0,0,7,42,-0.0834,0.51,30.58104,0.849142,0.054583,13.209934,"Asthma Basic Care Group, control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisation – long time frame (> 6 months)","SUBGROUP_AND_OVERALL","Fisher 2009",2009,0,0,0,0,35,96,0,0,55,9,-0.9163,0.2928,7.022593,0.043742,0.001169,1.636693,"Control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisation – long time frame (> 6 months)","SUBGROUP_AND_OVERALL","Mitchell 1986",1986,0,1.75115504879107,0,0,27,84,0,0,28,84,-0.0513,0.3261,7.821269,0.854436,0.027612,26.440241,"Polynesians, control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
1,6,"Exacerbations leading to hospitalisations: subgrouped by time frame of follow-up","Hospitalisation – long time frame (> 6 months)","SUBGROUP_AND_OVERALL","Mitchell 1986",1986,0,0,0,0,30,94,0,0,17,106,0.8961,0.3463,8.305751,13.298361,0.475706,371.75533,"Europeans, control group received usual care","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008469.pub3/full","10.1002/14651858.CD008469.pub3","6::overall","CD008469_pub3_data","significance_only",TRUE,TRUE,FALSE,0.282976800756342,0.028224411387888,0.0111167154346984,0.554836886077986,-0.0160800169890586,0.0725288397648347,TRUE,TRUE
