"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,7,"Lost to study during intervention phase, dropouts","All studies using ankle devices",4,"SUBGROUP_AND_OVERALL","Forrester 2014",2014,0,0,0,0,3,21,0,0,2,18,0,0,0.441696,0.031746,-0.176766,0.240258,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","7::4","CD006185_pub6_data","significance_only",TRUE,FALSE,TRUE,0.558554943936061,0.107538583648112,-0.841019470554989,1.95812935842711,0.00246914033938896,0.212608026956835,TRUE,TRUE
1,7,"Lost to study during intervention phase, dropouts","All studies using ankle devices",4,"SUBGROUP_AND_OVERALL","Waldman 2013",2013,0,0,0,0,0,12,0,0,0,12,0,0,0.878634,0,-0.147839,0.147839,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","7::4","CD006185_pub6_data","significance_only",TRUE,FALSE,TRUE,0.558554943936061,0.107538583648112,-0.841019470554989,1.95812935842711,0.00246914033938896,0.212608026956835,TRUE,TRUE
1,7,"Lost to study during intervention phase, dropouts","All studies using ankle devices",4,"SUBGROUP_AND_OVERALL","Yeung 2018",2018,0,0,0,0,0,9,0,0,0,10,0,0,0.574974,0,-0.182754,0.182754,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","7::4","CD006185_pub6_data","significance_only",TRUE,FALSE,TRUE,0.558554943936061,0.107538583648112,-0.841019470554989,1.95812935842711,0.00246914033938896,0.212608026956835,TRUE,TRUE
1,7,"Lost to study during intervention phase, dropouts","All studies using ankle devices",4,"SUBGROUP_AND_OVERALL","Yeung 2021",2021,0,0.054641475633421,0,0,4,30,0,0,0,17,0,0.0029856908593977,0.908385,0.133333,-0.012064,0.278731,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","7::4","CD006185_pub6_data","significance_only",TRUE,FALSE,TRUE,0.558554943936061,0.107538583648112,-0.841019470554989,1.95812935842711,0.00246914033938896,0.212608026956835,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Akinci 2023",2023,0,0,0,0,0,42,0,0,0,14,0,0,0.700918,0,-0.096326,0.096326,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Alingh 2021",2021,0,0,0,0,0,18,0,0,0,16,0,0,0.559153,0,-0.107848,0.107848,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Aprile 2017",2017,0,0,0,0,0,6,0,0,0,8,0,0,0.110617,0,-0.242475,0.242475,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Aprile 2019",2019,0,0,0,0,0,14,0,0,0,12,0,0,0.339081,0,-0.138492,0.138492,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Aschbacher 2006",2006,0,0,0,0,0,11,0,0,0,12,0,0,0.27429,0,-0.153983,0.153983,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Bang 2016",2016,0,0,0,0,0,9,0,0,0,9,0,0,0.178212,0,-0.191034,0.191034,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Belas dos Santos 2018",2018,0,0,0,0,0,11,0,0,0,8,0,0,0.184878,0,-0.187558,0.187558,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
1,8,"Death from all causes until end of intervention phase","",NA,"SUBGROUP_AND_OVERALL","Bergmann 2018",2018,0,0,0,0,0,21,0,0,0,17,0,0,0.674527,0,-0.098192,0.098192,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006185.pub6/full","10.1002/14651858.CD006185.pub6","8::overall","CD006185_pub6_data","direction_only",FALSE,FALSE,FALSE,-0.0594288517194446,0.0104413586985527,-0.449312869681266,0.330455166242377,-0.0163753541118326,0.0372580715089381,TRUE,TRUE
