"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Operative delivery (Subgroup analysis: occiput posterior versus occiput transverse)","Occiput transverse",2,"SUBGROUP_AND_OVERALL","Blanc 2021",2021,NA,NA,NA,NA,1,6,NA,NA,2,7,NA,NA,0.741555,0.583333,0.068735,4.950554,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","2::2","CD009298_pub3_data","direction_only",FALSE,FALSE,FALSE,0.0128415025460249,-0.00153767152139199,-0.591349688361195,0.617032693453244,-0.147962947336142,0.144887604293358,TRUE,FALSE
1,2,"Operative delivery (Subgroup analysis: occiput posterior versus occiput transverse)","Occiput transverse",2,"SUBGROUP_AND_OVERALL","de Vries 2022",2022,NA,NA,NA,NA,41,80,NA,NA,40,80,NA,NA,16.067022,1.025,0.754725,1.392064,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","2::2","CD009298_pub3_data","direction_only",FALSE,FALSE,FALSE,0.0128415025460249,-0.00153767152139199,-0.591349688361195,0.617032693453244,-0.147962947336142,0.144887604293358,TRUE,FALSE
1,15,"Caesarean section (Subgroup analysis: nulliparous versus multiparous)","Multiparous",2,"SUBGROUP_AND_OVERALL","Blanc 2021",2021,NA,NA,NA,NA,0,36,NA,NA,1,37,NA,NA,2.883751,0.342342,0.014402,8.137559,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","15::2","CD009298_pub3_data","significance_only",TRUE,FALSE,TRUE,-1.15718526808336,-0.0451679560791295,-2.68663179641463,0.372261260247919,-0.0869635443380936,-0.00337236782016539,TRUE,TRUE
1,15,"Caesarean section (Subgroup analysis: nulliparous versus multiparous)","Multiparous",2,"SUBGROUP_AND_OVERALL","Graham 2014",2011,NA,NA,NA,NA,0,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","15::2","CD009298_pub3_data","significance_only",TRUE,FALSE,TRUE,-1.15718526808336,-0.0451679560791295,-2.68663179641463,0.372261260247919,-0.0869635443380936,-0.00337236782016539,TRUE,TRUE
1,15,"Caesarean section (Subgroup analysis: nulliparous versus multiparous)","Multiparous",2,"SUBGROUP_AND_OVERALL","Phipps 2021",2021,NA,NA,NA,NA,0,20,NA,NA,3,22,NA,NA,6.509695,0.156463,0.008579,2.853651,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","15::2","CD009298_pub3_data","significance_only",TRUE,FALSE,TRUE,-1.15718526808336,-0.0451679560791295,-2.68663179641463,0.372261260247919,-0.0869635443380936,-0.00337236782016539,TRUE,TRUE
1,15,"Caesarean section (Subgroup analysis: nulliparous versus multiparous)","Multiparous",2,"SUBGROUP_AND_OVERALL","Verhaeghe 2021",2021,NA,NA,NA,NA,0,34,NA,NA,2,34,NA,NA,4.871201,0.2,0.009957,4.0171,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","15::2","CD009298_pub3_data","significance_only",TRUE,FALSE,TRUE,-1.15718526808336,-0.0451679560791295,-2.68663179641463,0.372261260247919,-0.0869635443380936,-0.00337236782016539,TRUE,TRUE
1,15,"Caesarean section (Subgroup analysis: nulliparous versus multiparous)","Multiparous",2,"SUBGROUP_AND_OVERALL","de Vries 2022",2022,NA,NA,NA,NA,0,12,NA,NA,0,13,NA,NA,NA,NA,NA,NA,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","15::2","CD009298_pub3_data","significance_only",TRUE,FALSE,TRUE,-1.15718526808336,-0.0451679560791295,-2.68663179641463,0.372261260247919,-0.0869635443380936,-0.00337236782016539,TRUE,TRUE
1,26,"Postpartum haemorrhage ≥ 500 mL (Subgroup analysis: occiput posterior versus occiput transverse position)","Occiput posterior position",1,"SUBGROUP_AND_OVERALL","Blanc 2021",2021,NA,NA,NA,NA,9,117,NA,NA,5,115,NA,NA,6.135621,1.769231,0.611436,5.119384,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","26::1","CD009298_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.00230850329454031,0.00842220213852461,-0.405698277171789,0.401081270582708,-0.0339576489131695,0.0508020531902187,FALSE,FALSE
1,26,"Postpartum haemorrhage ≥ 500 mL (Subgroup analysis: occiput posterior versus occiput transverse position)","Occiput posterior position",1,"SUBGROUP_AND_OVERALL","Broberg 2021",2021,NA,NA,NA,NA,3,33,NA,NA,3,32,NA,NA,3.70606,0.969697,0.211103,4.454281,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","26::1","CD009298_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.00230850329454031,0.00842220213852461,-0.405698277171789,0.401081270582708,-0.0339576489131695,0.0508020531902187,FALSE,FALSE
1,26,"Postpartum haemorrhage ≥ 500 mL (Subgroup analysis: occiput posterior versus occiput transverse position)","Occiput posterior position",1,"SUBGROUP_AND_OVERALL","Graham 2014",2011,NA,NA,NA,NA,3,15,NA,NA,3,15,NA,NA,3.649908,1,0.238985,4.184366,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009298.pub3/full","10.1002/14651858.CD009298.pub3","26::1","CD009298_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.00230850329454031,0.00842220213852461,-0.405698277171789,0.401081270582708,-0.0339576489131695,0.0508020531902187,FALSE,FALSE
