"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
3,1,"All-cause mortality","NRSI",2,"SUBGROUP_AND_OVERALL","Skrzypiec 2021",2021,NA,NA,NA,NA,0,46,NA,NA,7,78,NA,NA,100,0.112057,0.006548,1.917651,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","1::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-1.07042404221875,-0.0755527225725028,-2.79705032254691,0.656202238109417,-0.116722749961596,-0.0343826951834098,FALSE,FALSE
3,2,"ICU length of stay","NRSI",2,"SUBGROUP_AND_OVERALL","Guillotte 2023",2023,-9,4.116937,20,8.6,NA,16,29,8.6,NA,6,NA,NA,50.570986,-9,-17.069048,-0.930952,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","2::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.558154675344505,-0.0649162761056351,-1.59564079307077,0.479331442381761,-0.125590923985934,-0.00424162822533628,FALSE,FALSE
3,2,"ICU length of stay","NRSI",2,"SUBGROUP_AND_OVERALL","Skrzypiec 2021",2021,-39.4,5.244313,25.4,16.1,NA,46,64.8,41.3,NA,78,NA,NA,49.429014,-39.4,-49.678665,-29.121335,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","2::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.558154675344505,-0.0649162761056351,-1.59564079307077,0.479331442381761,-0.125590923985934,-0.00424162822533628,FALSE,FALSE
4,1,"All-cause mortality","≤ 10 days",2,"SUBGROUP_AND_OVERALL","Skrzypiec 2021",2021,NA,NA,NA,NA,0,46,NA,NA,7,78,NA,NA,100,0.112057,0.006548,1.917651,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","1::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-1.07042404221875,-0.0755527225725028,-2.79705032254691,0.656202238109417,-0.116722749961596,-0.0343826951834098,FALSE,FALSE
4,2,"All-cause mortality (with RCT)","≤ 10 days",2,"SUBGROUP_AND_OVERALL","Skrzypiec 2021",2021,0,0,0,0,0,46,0,0,7,78,0,0,100,0.112057,0.006548,1.917651,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","2::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.558154675344505,-0.0649162761056351,-1.59564079307077,0.479331442381761,-0.125590923985934,-0.00424162822533628,FALSE,FALSE
4,12,"Rate of pulmonary complications – pneumonia","≤ 4 days",5,"SUBGROUP_AND_OVERALL","Lesnik 1992",1992,NA,NA,NA,NA,6,32,NA,NA,41,69,NA,NA,15.004299,0.315549,0.149482,0.666109,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","12::5","CD015932_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.950788080156242,-0.174061107400731,-1.85144374911132,-0.0501324112011653,-0.38083237739845,0.0327101625969879,FALSE,FALSE
4,12,"Rate of pulmonary complications – pneumonia","≤ 4 days",5,"SUBGROUP_AND_OVERALL","Shan 2020",2020,NA,NA,NA,NA,31,34,NA,NA,32,34,NA,NA,41.350985,0.96875,0.847134,1.107825,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","12::5","CD015932_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.950788080156242,-0.174061107400731,-1.85144374911132,-0.0501324112011653,-0.38083237739845,0.0327101625969879,FALSE,FALSE
4,12,"Rate of pulmonary complications – pneumonia","≤ 4 days",5,"SUBGROUP_AND_OVERALL","Zebley 2023",2023,NA,NA,NA,NA,1941,7876,NA,NA,7261,19841,NA,NA,43.644716,0.673421,0.645245,0.702828,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","12::5","CD015932_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.950788080156242,-0.174061107400731,-1.85144374911132,-0.0501324112011653,-0.38083237739845,0.0327101625969879,FALSE,FALSE
5,1,"All-cause mortality","open surgical",2,"SUBGROUP_AND_OVERALL","Armstrong 1998",1998,0,0,0,0,7,62,0,0,11,95,0,0,100,0.975073,0.399632,2.379109,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","1::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-1.07042404221875,-0.0755527225725028,-2.79705032254691,0.656202238109417,-0.116722749961596,-0.0343826951834098,FALSE,FALSE
5,2,"All-cause mortality (with RCT)","Open surgical",2,"SUBGROUP_AND_OVERALL","Armstrong 1998",1998,0,0,0,0,7,62,0,0,11,95,0,0,75.3548,0.975073,0.399632,2.379109,"","","","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015932.pub2/full","10.1002/14651858.CD015932.pub2","2::2","CD015932_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.558154675344505,-0.0649162761056351,-1.59564079307077,0.479331442381761,-0.125590923985934,-0.00424162822533628,FALSE,FALSE
