"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
2,4,"Secondary outcome: length of hospital stay (days)","","SUBGROUP_AND_OVERALL","Gatot 2004",2004,0,0,10,3,0,41,10,4,0,40,0,0,100,0,-1.54267,1.54267,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","4::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.214412036394053,-0.0158542154824371,-0.471854587938436,0.0430305151503294,-0.0251771075442195,-0.0065313234206548,TRUE,TRUE
2,5,"Secondary outcome: mean arterial pressure (24 hours after surgery)","","SUBGROUP_AND_OVERALL","Gatot 2004",2004,0,0,87,10,0,41,84,10,0,40,0,0,100,3,-1.355807,7.355807,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","5::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.139149753158268,-0.016495711848838,-0.354302168880638,0.0760026625641024,-0.0293517952308961,-0.00363962846677987,TRUE,TRUE
2,7,"Secondary outcome: number of participants requiring additional inotropic drugs - dopamine","","SUBGROUP_AND_OVERALL","Gatot 2004",2004,0,0,0,0,0,41,0,0,4,40,0,0,100,0.108466,0.006029,1.951425,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","7::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.330234497568581,-0.0953007155289112,-1.14782330042699,0.487354305289826,-0.163907711929559,-0.0266937191282631,TRUE,TRUE
3,4,"Primary outcome: adverse events - perioperative myocardial infarction","","SUBGROUP_AND_OVERALL","Hadadzadeh 2013",2013,0,0,0,0,4,40,0,0,9,40,0,0,100,0.444444,0.14895,1.326157,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","4::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.214412036394053,-0.0158542154824371,-0.471854587938436,0.0430305151503294,-0.0251771075442195,-0.0065313234206548,TRUE,TRUE
3,5,"Primary outcome: adverse events - non-embolic stroke or transient ischaemic attack","","SUBGROUP_AND_OVERALL","Jo 2010",2010,0,0,0,0,0,20,0,0,1,20,0,0,100,0.333333,0.014385,7.723921,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","5::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.139149753158268,-0.016495711848838,-0.354302168880638,0.0760026625641024,-0.0293517952308961,-0.00363962846677987,TRUE,TRUE
3,7,"Secondary outcome: cardiac index","Cardiac index 6 hours after surgery","SUBGROUP_AND_OVERALL","Jo 2010",2010,0,0,3,0.6,0,20,2.6,0.3,0,20,0,0,50.184502,0.4,0.106005,0.693995,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","7::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.330234497568581,-0.0953007155289112,-1.14782330042699,0.487354305289826,-0.163907711929559,-0.0266937191282631,TRUE,TRUE
3,7,"Secondary outcome: cardiac index","Cardiac index 6 hours after surgery","SUBGROUP_AND_OVERALL","Kikura 2002",2002,0,0,2.5,0.3,0,15,1.9,0.5,0,15,0,0,49.815498,0.6,0.304919,0.895081,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","7::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.330234497568581,-0.0953007155289112,-1.14782330042699,0.487354305289826,-0.163907711929559,-0.0266937191282631,TRUE,TRUE
3,7,"Secondary outcome: cardiac index","Cardiac index 12 hours after surgery","SUBGROUP_AND_OVERALL","Jo 2010",2010,0,0,3.4,0.4,0,20,2.9,0.4,0,20,0,0,100,0.5,0.252082,0.747918,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","7::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.330234497568581,-0.0953007155289112,-1.14782330042699,0.487354305289826,-0.163907711929559,-0.0266937191282631,TRUE,TRUE
3,7,"Secondary outcome: cardiac index","End of surgery cardiac index","SUBGROUP_AND_OVERALL","Jo 2010",2010,0,0,2.9,0.6,0,20,2.8,0.4,0,20,0,0,100,0.1,-0.216035,0.416035,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","7::overall","CD013781_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.330234497568581,-0.0953007155289112,-1.14782330042699,0.487354305289826,-0.163907711929559,-0.0266937191282631,TRUE,TRUE
3,11,"Secondary outcome: proportion of weaning failure within 48 hours of extubation","","SUBGROUP_AND_OVERALL","Denault 2016",2016,0,0,0,0,4,63,0,0,3,61,0,0,62.02333,1.291005,0.301334,5.531055,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013781.pub2/full","10.1002/14651858.CD013781.pub2","11::overall","CD013781_pub2_data","significance_only",TRUE,TRUE,FALSE,0.597182391839146,0.142840021964682,0.0445779160290493,1.14978686764924,-0.0361029501976678,0.321782994127033,TRUE,TRUE
