"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,7,"Adverse events","Oedema","SUBGROUP_AND_OVERALL","Eghbali 2017",2017,0,0,0,0,2,27,0,0,0,26,0,0,27.220782,4.821429,0.24246,95.876275,"Mild oedema.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Oedema","SUBGROUP_AND_OVERALL","Fernandes 2013",2013,0,0,0,0,1,5,0,0,0,10,0,0,18.871551,5.5,0.262538,115.221515,"Lower extremity oedema.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Oedema","SUBGROUP_AND_OVERALL","Fernandes 2016",2016,0,0,0,0,2,30,0,0,0,29,0,0,27.17297,4.83871,0.242213,96.663153,"Ankle oedema.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Oedema","SUBGROUP_AND_OVERALL","Khaled 2019",2019,0,0,0,0,3,20,0,0,0,20,0,0,26.734697,7,0.384856,127.32047,"Swollen ankle.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Dizziness","SUBGROUP_AND_OVERALL","Eghbali 2017",2017,0,0,0,0,4,20,0,0,0,20,0,0,49.593496,9,0.51622,156.909946,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Dizziness","SUBGROUP_AND_OVERALL","Fernandes 2016",2016,0,0,0,0,1,30,0,0,0,29,0,0,50.406504,2.903226,0.123048,68.499255,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Mild cutaneous allergy","SUBGROUP_AND_OVERALL","Fernandes 2016",2016,0,0,0,0,1,30,0,0,0,29,0,0,100,2.903226,0.123048,68.499255,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Joint swelling","SUBGROUP_AND_OVERALL","Eghbali 2017",2017,0,0,0,0,1,27,0,0,5,26,0,0,100,0.192593,0.024099,1.539129,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Hypotension","SUBGROUP_AND_OVERALL","Gupta 2022",2022,0,0,0,0,1,32,0,0,0,32,0,0,100,3,0.126766,70.997204,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
1,7,"Adverse events","Gastrointestinal symptoms","SUBGROUP_AND_OVERALL","Eghbali 2017",2017,0,0,0,0,8,27,0,0,11,26,0,0,65.131579,0.700337,0.336008,1.459701,"Mild GI symptoms.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011626.pub3/full","10.1002/14651858.CD011626.pub3","7::overall","CD011626_pub3_data","significance_only",TRUE,FALSE,TRUE,0.868656288291068,0.0463229249541619,-0.0755242206662611,1.8128367972484,0.0166015306211622,0.0760443192871615,TRUE,FALSE
